Name,%GC,Common Name,Description,Imported From: Filename,Imported From: Path,Sequence Length,Size,collection_date,country,isolate,isolation_source,lab_host,serotype,strain
HQ116318,58.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/9/2004 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,2004,Thailand,A/TAI/9/2004,,,A,
HQ116319,58.0%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/2/2005 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,13-Sep-2005,Thailand,A/TAI/2/2005,,,A,
HQ116320,57.8%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/3/2005 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,633,8 KB,13-Sep-2005,Thailand,A/TAI/3/2005,,,A,
HQ116321,58.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/4/2005 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,07-Nov-2005,Thailand,A/TAI/4/2005,,,A,
HQ116322,57.7%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/7/2005 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,30-Nov-2005,Thailand,A/TAI/7/2005,,,A,
HQ116323,58.5%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/11/2005 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,31-Dec-2005,Thailand,A/TAI/11/2005,,,A,
HQ116324,58.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/1/2006 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,16-Jan-2006,Thailand,A/TAI/1/2006,,,A,
HQ116325,59.0%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/2/2006 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,06-Mar-2006,Thailand,A/TAI/2/2006,,,A,
HQ116326,58.8%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/3/2006 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,25-May-2006,Thailand,A/TAI/3/2006,,,A,
HQ116327,59.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/4/2006 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,14-Jun-2006,Thailand,A/TAI/4/2006,,,A,
HQ116328,59.1%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/6/2006 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,18-Sep-2006,Thailand,A/TAI/6/2006,,,A,
HQ116329,59.1%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/7/2006 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,25-Sep-2006,Thailand,A/TAI/7/2006,,,A,
HQ116330,59.0%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/8/2006 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,07-Nov-2006,Thailand,A/TAI/8/2006,,,A,
HQ116331,59.1%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/9/2006 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,10-Nov-2006,Thailand,A/TAI/9/2006,,,A,
HQ116332,58.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/10/2006 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,20-Nov-2006,Thailand,A/TAI/10/2006,,,A,
HQ116333,59.1%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/11/2006 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,29-Dec-2006,Thailand,A/TAI/11/2006,,,A,
HQ116334,59.0%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/3/2007 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,02-Jun-2007,Thailand,A/TAI/3/2007,,,A,
HQ116335,59.0%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/11/2007 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,19-Nov-2007,Thailand,A/TAI/11/2007,,,A,
HQ116336,58.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/4/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,29-Jul-2008,Thailand,A/TAI/4/2008,,,A,
HQ116337,58.5%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/8/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,01-Aug-2008,Thailand,A/TAI/8/2008,,,A,
HQ116338,58.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/9/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,01-Aug-2008,Thailand,A/TAI/9/2008,,,A,
HQ116339,58.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/10/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,13-Mar-2009,Thailand,A/TAI/10/2008,,,A,
HQ116340,58.8%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/11/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,01-Aug-2008,Thailand,A/TAI/11/2008,,,A,
HQ116341,58.8%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/13/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,11-Nov-2008,Thailand,A/TAI/13/2008,,,A,
HQ116342,58.8%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/14/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,01-Nov-2008,Thailand,A/TAI/14/2008,,,A,
HQ116343,58.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/15/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,28-Nov-2008,Thailand,A/TAI/15/2008,,,A,
HQ116344,58.5%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/16/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,01-Dec-2008,Thailand,A/TAI/16/2008,,,A,
HQ116345,58.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/17/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,01-Dec-2008,Thailand,A/TAI/17/2008,,,A,
HQ116346,58.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/18/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,01-Dec-2008,Thailand,A/TAI/18/2008,,,A,
HQ116347,58.5%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/19/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,01-Dec-2008,Thailand,A/TAI/19/2008,,,A,
HQ116348,58.5%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/5/2009 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,08-Jan-2009,Thailand,A/TAI/5/2009,,,A,
HQ116349,58.8%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/6/2009 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,20-Mar-2009,Thailand,A/TAI/6/2009,,,A,
HQ116350,58.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/7/2009 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,04-Feb-2009,Thailand,A/TAI/7/2009,,,A,
HQ116351,58.2%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/8/2009 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,12-Feb-2009,Thailand,A/TAI/8/2009,,,A,
HQ116352,58.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/9/2009 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,16-Feb-2009,Thailand,A/TAI/9/2009,,,A,
HQ116353,58.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/10/2009 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,13-Mar-2009,Thailand,A/TAI/10/2009,,,A,
HQ116354,58.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/14/2009 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,03-Sep-2009,Thailand,A/TAI/14/2009,,,A,
HQ116355,59.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/2/1998 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,1998,Thailand,A/TAI/2/1998,,,A,
HQ116356,59.1%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/1/1999 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,1999,Thailand,A/TAI/1/1999,,,A,
HQ116357,59.0%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/TAI/6/1999 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,1999,Thailand,A/TAI/6/1999,,,A,
HQ116358,59.1%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/4/2004 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,15-Sep-2004,Viet Nam,A/VIT/4/2004,,,A,
HQ116359,59.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/5/2004 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,15-Sep-2004,Viet Nam,A/VIT/5/2004,,,A,
HQ116360,59.4%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/6/2004 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,22-Sep-2004,Viet Nam,A/VIT/6/2004,,,A,
HQ116361,59.1%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/9/2004 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,29-Oct-2004,Viet Nam,A/VIT/9/2004,,,A,
HQ116362,59.4%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/10/2004 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,01-Nov-2004,Viet Nam,A/VIT/10/2004,,,A,
HQ116363,59.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/11/2004 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,02-Nov-2004,Viet Nam,A/VIT/11/2004,,,A,
HQ116364,58.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/12/2004 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,24-Dec-2004,Viet Nam,A/VIT/12/2004,,,A,
HQ116365,58.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/8/2005 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,07-May-2005,Viet Nam,A/VIT/8/2005,,,A,
HQ116366,58.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/10/2005 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,01-Jun-2005,Viet Nam,A/VIT/10/2005,,,A,
HQ116367,57.9%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/13/2005 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,31-Jul-2005,Viet Nam,A/VIT/13/2005,,,A,
HQ116368,57.7%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/14/2005 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,13-Aug-2005,Viet Nam,A/VIT/14/2005,,,A,
HQ116369,57.7%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/18/2005 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,07-Dec-2005,Viet Nam,A/VIT/18/2005,,,A,
HQ116370,58.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/2/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,2008,Viet Nam,A/VIT/2/2008,,,A,
HQ116371,58.5%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/3/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,2008,Viet Nam,A/VIT/3/2008,,,A,
HQ116372,58.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/4/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,2008,Viet Nam,A/VIT/4/2008,,,A,
HQ116373,58.2%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/5/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,2008,Viet Nam,A/VIT/5/2008,,,A,
HQ116374,58.2%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/6/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,2008,Viet Nam,A/VIT/6/2008,,,A,
HQ116375,58.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/7/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,2008,Viet Nam,A/VIT/7/2008,,,A,
HQ116376,58.5%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/8/2008 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,2008,Viet Nam,A/VIT/8/2008,,,A,
HQ116377,58.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/1/2009 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,2009,Viet Nam,A/VIT/1/2009,,,A,
HQ116378,58.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/2/2009 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,2009,Viet Nam,A/VIT/2/2009,,,A,
HQ116379,58.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/3/2009 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,2009,Viet Nam,A/VIT/3/2009,,,A,
HQ116380,58.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/4/2009 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,2009,Viet Nam,A/VIT/4/2009,,,A,
HQ116381,58.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/5/2009 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,2009,Viet Nam,A/VIT/5/2009,,,A,
HQ116382,58.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/6/2009 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,2009,Viet Nam,A/VIT/6/2009,,,A,
HQ116383,58.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/7/2009 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,2009,Viet Nam,A/VIT/7/2009,,,A,
HQ116384,58.5%,FMDV-A,"Foot-and-mouth disease virus - type A isolate A/VIT/8/2009 VP1 (1D) gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,636,8 KB,2009,Viet Nam,A/VIT/8/2009,,,A,
HQ127678,58.2%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND64/2004 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2004,India: Andhra Pradesh,IND64/2004,,BHK-21 cells,A,
HQ127679,56.7%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND241/2004 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2004,India: Haryana,IND241/2004,,BHK-21 cells,A,
HQ127680,57.9%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND249/2004 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2004,India: Haryana,IND249/2004,,BHK-21 cells,A,
HQ127681,57.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND16/2005 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2005,India: Uttar Pradesh,IND16/2005,,BHK-21 cells,A,
HQ127682,57.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND100/2005 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,2005,India: Gujarat,IND100/2005,,BHK-21 cells,A,
HQ127683,57.4%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND152/2005 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2005,India: West Bengal,IND152/2005,,BHK-21 cells,A,
HQ127684,57.9%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND174/2005 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2005,India: Karnataka,IND174/2005,,BHK-21 cells,A,
HQ127685,57.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND447/2005 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,8 KB,2005,India: Assam,IND447/2005,,BHK-21 cells,A,
HQ127686,58.8%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND22/2006 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2005,India: Assam,IND22/2006,,BHK-21 cells,A,
HQ127687,58.8%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND23/2006 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2005,India: Assam,IND23/2006,,BHK-21 cells,A,
HQ127688,57.1%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND26/2006 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2006,India: Gujarat,IND26/2006,,BHK-21 cells,A,
HQ127689,57.4%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND27/2006 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2006,India: Gujarat,IND27/2006,,BHK-21 cells,A,
HQ127690,57.4%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND28/2006 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2006,India: Gujarat,IND28/2006,,BHK-21 cells,A,
HQ127691,57.0%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND43/2006 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2006,India: Jammu & Kashmir,IND43/2006,,BHK-21 cells,A,
HQ127692,56.8%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND50/2006 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2005,India: Karnataka,IND50/2006,,BHK-21 cells,A,
HQ127693,57.1%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND59/2006 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2006,India: Karnataka,IND59/2006,,BHK-21 cells,A,
HQ127694,57.9%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND97/2006 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2006,India: Madhya Pradesh,IND97/2006,,BHK-21 cells,A,
HQ127695,57.6%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND99/2006 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2006,India: Madhya Pradesh,IND99/2006,,BHK-21 cells,A,
HQ127696,57.3%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND100/2006 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2006,India: Madhya Pradesh,IND100/2006,,BHK-21 cells,A,
HQ127697,57.4%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND101/2006 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2006,India: Madhya Pradesh,IND101/2006,,BHK-21 cells,A,
HQ127698,58.1%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND106/2006 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2006,India: Gujarat,IND106/2006,,BHK-21 cells,A,
HQ127699,59.5%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND109/2006 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2005,India: Madhya Pradesh,IND109/2006,,BHK-21 cells,A,
HQ127700,57.7%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND152/2006 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2006,India: West Bengal,IND152/2006,,BHK-21 cells,A,
HQ127701,57.4%,FMDV-A,"Foot-and-mouth disease virus - type A isolate IND49/2007 VP1 gene, partial cds",VP1.gb,/home/max/Dropbox/FMDV_AMERICA/REPO/DATA/SEQUENCES/data_aquisition,639,9 KB,2007,India: Maharashtra,IND49/2007,,BHK-21 cells,A,
